Time,GPU1 Load,GPU2 Load,GPU3 Load,GPU4 Load,Total Memory Change
0.04416251182556152,0.0,0.0,0.0,0.0,12.0
1.0831668376922607,0.0,0.0,0.0,0.0,12.0
2.1235477924346924,0.0,0.0,0.0,0.0,12.0
3.185426712036133,0.0,0.0,0.0,0.0,12.0
4.223449945449829,0.0,0.0,0.0,0.0,12.0
5.261672735214233,0.0,0.0,0.0,0.0,12.0
6.302438974380493,0.0,0.0,0.0,0.0,12.0
7.34095025062561,0.0,0.0,0.0,0.0,12.0
8.383087635040283,0.0,0.0,0.0,0.0,12.0
9.43014407157898,0.0,0.0,0.0,0.0,12.0
10.464601516723633,2.0,0.0,0.0,0.0,777.0
11.50353193283081,32.0,0.0,0.0,0.0,4181.0
12.542922258377075,32.0,0.0,0.0,0.0,8081.0
13.585595607757568,33.0,0.0,0.0,0.0,11591.0
14.62827730178833,0.0,0.0,0.0,0.0,12289.0
15.668979167938232,87.0,0.0,0.0,0.0,12637.0
16.707009077072144,91.0,0.0,0.0,0.0,12691.0
17.745869636535645,91.0,0.0,0.0,0.0,12693.0
18.789812088012695,92.0,0.0,0.0,0.0,12715.0
19.83242177963257,93.0,0.0,0.0,0.0,12793.0
20.87393832206726,93.0,0.0,0.0,0.0,12855.0
21.915187120437622,93.0,0.0,0.0,0.0,12961.0
22.95691704750061,93.0,0.0,0.0,0.0,13117.0
23.995896100997925,94.0,0.0,0.0,0.0,13381.0
25.035057306289673,93.0,0.0,0.0,0.0,13577.0
26.075207471847534,88.0,0.0,0.0,0.0,13681.0
27.11699414253235,91.0,0.0,0.0,0.0,13681.0
28.15550684928894,92.0,0.0,0.0,0.0,13681.0
29.196500778198242,91.0,0.0,0.0,0.0,13681.0
30.236109972000122,92.0,0.0,0.0,0.0,13681.0
31.277291774749756,92.0,0.0,0.0,0.0,13681.0
32.31846308708191,92.0,0.0,0.0,0.0,13681.0
33.36092209815979,93.0,0.0,0.0,0.0,13681.0
34.401371717453,94.0,0.0,0.0,0.0,13681.0
35.44454765319824,93.0,0.0,0.0,0.0,13681.0
36.485060930252075,94.0,0.0,0.0,0.0,13789.0
37.52606010437012,94.0,0.0,0.0,0.0,14017.0
38.568312883377075,94.0,0.0,0.0,0.0,14137.0
39.6061315536499,94.0,0.0,0.0,0.0,14389.0
40.643847942352295,94.0,0.0,0.0,0.0,14657.0
41.68133020401001,94.0,0.0,0.0,0.0,14941.0
42.7245819568634,94.0,0.0,0.0,0.0,15241.0
43.76598334312439,94.0,0.0,0.0,0.0,15397.0
44.80812358856201,95.0,0.0,0.0,0.0,15721.0
45.84942364692688,88.0,0.0,0.0,0.0,15889.0
46.89131999015808,91.0,0.0,0.0,0.0,15889.0
47.931735038757324,92.0,0.0,0.0,0.0,15889.0
48.97185397148132,91.0,0.0,0.0,0.0,15889.0
50.01309871673584,92.0,0.0,0.0,0.0,15889.0
51.05324196815491,92.0,0.0,0.0,0.0,15889.0
52.09426927566528,92.0,0.0,0.0,0.0,15889.0
53.13621973991394,93.0,0.0,0.0,0.0,15889.0
54.177544355392456,93.0,0.0,0.0,0.0,15889.0
55.22127366065979,94.0,0.0,0.0,0.0,15889.0
56.260738372802734,93.0,0.0,0.0,0.0,15889.0
57.30223488807678,94.0,0.0,0.0,0.0,15889.0
58.341373682022095,94.0,0.0,0.0,0.0,15889.0
59.378746032714844,94.0,0.0,0.0,0.0,15889.0
60.4192419052124,94.0,0.0,0.0,0.0,15889.0
61.45643949508667,95.0,0.0,0.0,0.0,15889.0
62.49470019340515,94.0,0.0,0.0,0.0,15889.0
63.53702425956726,94.0,0.0,0.0,0.0,15889.0
64.57621264457703,94.0,0.0,0.0,0.0,15889.0
65.61755037307739,94.0,0.0,0.0,0.0,15889.0
66.65923023223877,95.0,0.0,0.0,0.0,16237.0
67.69967198371887,94.0,0.0,0.0,0.0,16601.0
68.74120163917542,95.0,0.0,0.0,0.0,16789.0
69.80041551589966,96.0,0.0,0.0,0.0,17177.0
70.84165072441101,95.0,0.0,0.0,0.0,17377.0
71.88389182090759,89.0,0.0,0.0,0.0,17583.0
72.92508888244629,91.0,0.0,0.0,0.0,17583.0
73.96537446975708,91.0,0.0,0.0,0.0,17583.0
75.00798463821411,91.0,0.0,0.0,0.0,17583.0
76.04982852935791,93.0,0.0,0.0,0.0,17583.0
77.09196519851685,93.0,0.0,0.0,0.0,17583.0
78.13236999511719,93.0,0.0,0.0,0.0,17583.0
79.1736512184143,94.0,0.0,0.0,0.0,17583.0
80.21651482582092,94.0,0.0,0.0,0.0,17583.0
81.25743365287781,93.0,0.0,0.0,0.0,17583.0
82.2991247177124,87.0,0.0,0.0,0.0,17583.0
83.33698463439941,91.0,0.0,0.0,0.0,17583.0
84.37463021278381,91.0,0.0,0.0,0.0,17583.0
85.41684889793396,93.0,0.0,0.0,0.0,17583.0
86.4562566280365,93.0,0.0,0.0,0.0,17583.0
87.49382662773132,93.0,0.0,0.0,0.0,17583.0
88.53426384925842,93.0,0.0,0.0,0.0,17583.0
89.57630968093872,93.0,0.0,0.0,0.0,17583.0
90.61662769317627,93.0,0.0,0.0,0.0,17583.0
91.65649127960205,94.0,0.0,0.0,0.0,17583.0
92.69709610939026,94.0,0.0,0.0,0.0,17583.0
93.73790645599365,94.0,0.0,0.0,0.0,17583.0
94.77702164649963,94.0,0.0,0.0,0.0,17583.0
95.83457708358765,95.0,0.0,0.0,0.0,17583.0
96.87377333641052,94.0,0.0,0.0,0.0,17583.0
97.91475868225098,95.0,0.0,0.0,0.0,17583.0
98.95599746704102,94.0,0.0,0.0,0.0,17583.0
99.99728441238403,96.0,0.0,0.0,0.0,17583.0
101.03470778465271,84.0,0.0,0.0,0.0,17583.0
102.07438468933105,91.0,0.0,0.0,0.0,17583.0
103.11366105079651,92.0,0.0,0.0,0.0,17583.0
104.15635108947754,93.0,0.0,0.0,0.0,17583.0
105.19799470901489,93.0,0.0,0.0,0.0,17583.0
106.23948788642883,92.0,0.0,0.0,0.0,17583.0
107.28151893615723,93.0,0.0,0.0,0.0,17583.0
108.31937432289124,93.0,0.0,0.0,0.0,17583.0
109.35654425621033,93.0,0.0,0.0,0.0,17583.0
110.39776968955994,94.0,0.0,0.0,0.0,17583.0
111.44053769111633,87.0,0.0,0.0,0.0,17583.0
112.4823989868164,91.0,0.0,0.0,0.0,17583.0
113.52137231826782,92.0,0.0,0.0,0.0,17583.0
114.55772137641907,93.0,0.0,0.0,0.0,17583.0
115.59738373756409,92.0,0.0,0.0,0.0,17583.0
116.63691067695618,93.0,0.0,0.0,0.0,17583.0
117.6767373085022,93.0,0.0,0.0,0.0,17583.0
118.71526384353638,93.0,0.0,0.0,0.0,17583.0
119.75436758995056,93.0,0.0,0.0,0.0,17583.0
120.79637360572815,93.0,0.0,0.0,0.0,17583.0
121.83625435829163,94.0,0.0,0.0,0.0,17583.0
122.87538290023804,94.0,0.0,0.0,0.0,17583.0
123.91631531715393,94.0,0.0,0.0,0.0,17583.0
124.95279908180237,90.0,0.0,0.0,0.0,17583.0
125.99086833000183,91.0,0.0,0.0,0.0,17583.0
127.0323839187622,91.0,0.0,0.0,0.0,17583.0
128.07175064086914,93.0,0.0,0.0,0.0,17583.0
129.11316847801208,91.0,0.0,0.0,0.0,17583.0
130.15248203277588,93.0,0.0,0.0,0.0,17583.0
131.19032526016235,93.0,0.0,0.0,0.0,17583.0
132.23188614845276,93.0,0.0,0.0,0.0,17583.0
133.27374267578125,94.0,0.0,0.0,0.0,17583.0
134.3104784488678,93.0,0.0,0.0,0.0,17583.0
135.34823179244995,94.0,0.0,0.0,0.0,17583.0
136.38558506965637,93.0,0.0,0.0,0.0,17583.0
137.4222686290741,95.0,0.0,0.0,0.0,17583.0
138.4584732055664,95.0,0.0,0.0,0.0,17583.0
139.49600219726562,94.0,0.0,0.0,0.0,17583.0
140.5333127975464,95.0,0.0,0.0,0.0,17583.0
141.57432174682617,96.0,0.0,0.0,0.0,17583.0
142.6159598827362,95.0,0.0,0.0,0.0,17583.0
143.65662932395935,95.0,0.0,0.0,0.0,17583.0
144.69789147377014,96.0,0.0,0.0,0.0,17583.0
145.7398271560669,95.0,0.0,0.0,0.0,17583.0
146.7803132534027,94.0,0.0,0.0,0.0,17583.0
147.8401849269867,95.0,0.0,0.0,0.0,17583.0
148.90034294128418,96.0,0.0,0.0,0.0,17583.0
149.93932628631592,96.0,0.0,0.0,0.0,17583.0
150.97793102264404,95.0,0.0,0.0,0.0,17583.0
152.01984357833862,95.0,0.0,0.0,0.0,18003.0
153.0619020462036,95.0,0.0,0.0,0.0,18219.0
154.10399913787842,93.0,0.0,0.0,0.0,18439.0
155.1442186832428,91.0,0.0,0.0,0.0,18439.0
156.1841642856598,92.0,0.0,0.0,0.0,18439.0
157.22129106521606,92.0,0.0,0.0,0.0,18439.0
158.25771760940552,93.0,0.0,0.0,0.0,18439.0
159.29983115196228,93.0,0.0,0.0,0.0,18439.0
160.33862709999084,93.0,0.0,0.0,0.0,18439.0
161.37660145759583,94.0,0.0,0.0,0.0,18439.0
162.41404175758362,94.0,0.0,0.0,0.0,18439.0
163.45097255706787,93.0,0.0,0.0,0.0,18439.0
164.48750114440918,94.0,0.0,0.0,0.0,18439.0
165.5245361328125,94.0,0.0,0.0,0.0,18439.0
166.56270718574524,94.0,0.0,0.0,0.0,18439.0
167.60250997543335,95.0,0.0,0.0,0.0,18439.0
168.64416694641113,91.0,0.0,0.0,0.0,18439.0
169.68523955345154,92.0,0.0,0.0,0.0,18439.0
170.72267079353333,93.0,0.0,0.0,0.0,18439.0
