Time,GPU1 Load,GPU2 Load,GPU3 Load,GPU4 Load,Total Memory Change
0.039330482482910156,0.0,0.0,0.0,0.0,12.0
1.0820398330688477,0.0,0.0,0.0,0.0,12.0
2.1225156784057617,0.0,0.0,0.0,0.0,12.0
3.1624114513397217,0.0,0.0,0.0,0.0,12.0
4.202919960021973,0.0,0.0,0.0,0.0,12.0
5.2432332038879395,0.0,0.0,0.0,0.0,12.0
6.285022735595703,0.0,0.0,0.0,0.0,12.0
7.323876619338989,0.0,0.0,0.0,0.0,12.0
8.364961862564087,0.0,0.0,0.0,0.0,12.0
9.404975891113281,0.0,0.0,0.0,0.0,12.0
10.457897186279297,0.0,0.0,0.0,0.0,12.0
11.496344566345215,2.0,0.0,0.0,0.0,777.0
12.536338090896606,32.0,0.0,0.0,0.0,4289.0
13.578236103057861,32.0,0.0,0.0,0.0,8189.0
14.61937665939331,32.0,0.0,0.0,0.0,11699.0
15.677749872207642,1.0,0.0,0.0,0.0,12305.0
16.71627926826477,82.0,0.0,0.0,0.0,12481.0
17.7573561668396,83.0,0.0,0.0,0.0,12505.0
18.798454761505127,85.0,0.0,0.0,0.0,12541.0
19.842155933380127,91.0,0.0,0.0,0.0,12559.0
20.884318828582764,89.0,0.0,0.0,0.0,12577.0
21.922780990600586,93.0,0.0,0.0,0.0,12641.0
22.964720249176025,92.0,0.0,0.0,0.0,12689.0
24.005205869674683,94.0,0.0,0.0,0.0,12797.0
25.045949459075928,94.0,0.0,0.0,0.0,12857.0
26.088449954986572,94.0,0.0,0.0,0.0,12921.0
27.12959337234497,84.0,0.0,0.0,0.0,12991.0
28.170194387435913,86.0,0.0,0.0,0.0,12991.0
29.212455987930298,87.0,0.0,0.0,0.0,12991.0
30.253395318984985,91.0,0.0,0.0,0.0,12993.0
31.293510913848877,89.0,0.0,0.0,0.0,12993.0
32.334033250808716,94.0,0.0,0.0,0.0,12993.0
33.374146699905396,93.0,0.0,0.0,0.0,12993.0
34.41696381568909,94.0,0.0,0.0,0.0,12993.0
