Time,GPU1 Load,GPU2 Load,GPU3 Load,GPU4 Load,Total Memory Change
0.04601311683654785,0.0,0.0,0.0,0.0,12.0
1.085606575012207,0.0,0.0,0.0,0.0,12.0
2.12313175201416,0.0,0.0,0.0,0.0,12.0
3.159778356552124,0.0,0.0,0.0,0.0,12.0
4.199685335159302,0.0,0.0,0.0,0.0,12.0
5.241550922393799,0.0,0.0,0.0,0.0,12.0
6.282798528671265,0.0,0.0,0.0,0.0,12.0
7.324002265930176,33.0,0.0,0.0,0.0,2375.0
8.364018678665161,33.0,0.0,0.0,0.0,6275.0
9.401375770568848,19.0,0.0,0.0,0.0,9359.0
10.443354845046997,19.0,0.0,0.0,0.0,12269.0
11.485617876052856,56.99999999999999,0.0,0.0,0.0,12607.0
12.52703595161438,89.0,0.0,0.0,0.0,12655.0
13.566882610321045,91.0,0.0,0.0,0.0,12693.0
14.603504180908203,91.0,0.0,0.0,0.0,12715.0
15.64571762084961,93.0,0.0,0.0,0.0,12765.0
16.682655096054077,93.0,0.0,0.0,0.0,12823.0
17.742037057876587,93.0,0.0,0.0,0.0,12961.0
18.779609441757202,94.0,0.0,0.0,0.0,13117.0
19.822359561920166,92.0,0.0,0.0,0.0,13289.0
20.86568331718445,93.0,0.0,0.0,0.0,13477.0
21.907092094421387,93.0,0.0,0.0,0.0,13681.0
22.949475288391113,94.0,0.0,0.0,0.0,13901.0
23.990819931030273,88.0,0.0,0.0,0.0,14017.0
25.032878637313843,91.0,0.0,0.0,0.0,14017.0
26.074394941329956,91.0,0.0,0.0,0.0,14017.0
27.114990949630737,92.0,0.0,0.0,0.0,14017.0
28.158414363861084,93.0,0.0,0.0,0.0,14017.0
29.19922161102295,93.0,0.0,0.0,0.0,14017.0
30.241744995117188,93.0,0.0,0.0,0.0,14017.0
31.28278374671936,93.0,0.0,0.0,0.0,14017.0
32.32290816307068,93.0,0.0,0.0,0.0,14017.0
33.365997552871704,93.0,0.0,0.0,0.0,14017.0
34.406514167785645,94.0,0.0,0.0,0.0,14017.0
35.444650650024414,93.0,0.0,0.0,0.0,14017.0
36.486515522003174,94.0,0.0,0.0,0.0,14261.0
37.52736496925354,94.0,0.0,0.0,0.0,14521.0
38.569814920425415,94.0,0.0,0.0,0.0,14797.0
39.61051392555237,94.0,0.0,0.0,0.0,15089.0
40.64917492866516,90.0,0.0,0.0,0.0,15089.0
41.687474966049194,91.0,0.0,0.0,0.0,15089.0
42.729129791259766,91.0,0.0,0.0,0.0,15089.0
43.76996397972107,93.0,0.0,0.0,0.0,15089.0
44.80878949165344,92.0,0.0,0.0,0.0,15089.0
45.85102820396423,92.0,0.0,0.0,0.0,15089.0
46.89467477798462,92.0,0.0,0.0,0.0,15089.0
47.93612360954285,92.0,0.0,0.0,0.0,15089.0
48.973170042037964,86.0,0.0,0.0,0.0,15091.0
50.01050305366516,89.0,0.0,0.0,0.0,15091.0
51.04898929595947,91.0,0.0,0.0,0.0,15091.0
52.085341453552246,93.0,0.0,0.0,0.0,15091.0
53.124064445495605,92.0,0.0,0.0,0.0,15091.0
54.16454601287842,93.0,0.0,0.0,0.0,15091.0
55.19969081878662,92.0,0.0,0.0,0.0,15091.0
56.2395179271698,94.0,0.0,0.0,0.0,15091.0
57.27610397338867,93.0,0.0,0.0,0.0,15091.0
58.318440675735474,94.0,0.0,0.0,0.0,15091.0
59.35511302947998,89.0,0.0,0.0,0.0,15091.0
60.39720869064331,91.0,0.0,0.0,0.0,15091.0
61.43848705291748,92.0,0.0,0.0,0.0,15091.0
62.478591442108154,93.0,0.0,0.0,0.0,15091.0
63.51597356796265,92.0,0.0,0.0,0.0,15091.0
