Time,GPU1 Load,GPU2 Load,GPU3 Load,GPU4 Load,Total Memory Change
0.03912711143493652,0.0,0.0,0.0,0.0,12.0
1.0772933959960938,0.0,0.0,0.0,0.0,12.0
2.11622953414917,0.0,0.0,0.0,0.0,12.0
3.1522817611694336,0.0,0.0,0.0,0.0,12.0
4.1919105052948,0.0,0.0,0.0,0.0,12.0
5.231623649597168,0.0,0.0,0.0,0.0,12.0
6.271178960800171,0.0,0.0,0.0,0.0,12.0
7.318888425827026,0.0,0.0,0.0,0.0,12.0
8.386946201324463,32.0,0.0,0.0,0.0,3134.0
9.443326234817505,0.0,27.0,0.0,0.0,7147.0
10.482268571853638,0.0,0.0,0.0,24.0,10916.0
11.523261785507202,11.0,0.0,0.0,0.0,13046.0
12.56419062614441,10.0,1.0,0.0,0.0,13222.0
13.608248710632324,16.0,4.0,0.0,11.0,13650.0
14.650357246398926,24.0,18.0,18.0,13.0,13674.0
15.690824508666992,25.0,18.0,19.0,14.000000000000002,13702.0
16.731194019317627,28.000000000000004,20.0,20.0,15.0,13726.0
17.771617889404297,30.0,21.0,21.0,16.0,13772.0
18.814460039138794,32.0,21.0,22.0,17.0,13778.0
19.859322786331177,31.0,23.0,19.0,14.000000000000002,13778.0
20.897960424423218,31.0,20.0,20.0,15.0,13880.0
21.939350605010986,32.0,20.0,20.0,15.0,13898.0
22.978299140930176,33.0,21.0,21.0,16.0,13918.0
24.02129340171814,34.0,22.0,21.0,16.0,14094.0
25.063038110733032,32.0,22.0,22.0,17.0,14286.0
26.10349988937378,33.0,20.0,22.0,17.0,14494.0
27.14645004272461,34.0,23.0,21.0,14.000000000000002,14494.0
28.18723964691162,35.0,23.0,20.0,14.000000000000002,14718.0
29.226813316345215,34.0,19.0,21.0,15.0,14958.0
30.268738985061646,21.0,17.0,17.0,13.0,14960.0
31.311999320983887,24.0,19.0,18.0,13.0,14960.0
32.35483956336975,25.0,19.0,19.0,14.000000000000002,14960.0
33.39681887626648,27.0,20.0,18.0,14.000000000000002,14960.0
34.43740439414978,28.999999999999996,18.0,18.0,16.0,14960.0
35.47635793685913,30.0,22.0,19.0,14.000000000000002,14960.0
36.51496148109436,30.0,21.0,23.0,17.0,14960.0
37.553550720214844,34.0,20.0,20.0,16.0,14960.0
38.59122681617737,32.0,21.0,21.0,15.0,14960.0
39.62859773635864,31.0,21.0,21.0,15.0,14960.0
40.66653561592102,32.0,22.0,22.0,17.0,14960.0
41.70480394363403,20.0,17.0,17.0,13.0,14960.0
42.74621319770813,23.0,18.0,19.0,15.0,14960.0
43.785826444625854,25.0,19.0,19.0,14.000000000000002,14960.0
44.82447671890259,26.0,18.0,17.0,15.0,14960.0
45.86563158035278,28.000000000000004,21.0,19.0,14.000000000000002,14960.0
46.90567994117737,31.0,22.0,22.0,17.0,14960.0
47.94597148895264,32.0,23.0,22.0,17.0,14960.0
48.986350297927856,33.0,20.0,20.0,17.0,14960.0
50.02438235282898,32.0,20.0,20.0,15.0,14960.0
51.065898180007935,33.0,21.0,21.0,16.0,14960.0
52.10523748397827,33.0,22.0,21.0,16.0,14960.0
53.14941358566284,34.0,22.0,21.0,13.0,14960.0
54.19515347480774,34.0,22.0,22.0,14.000000000000002,14960.0
55.233360290527344,34.0,19.0,21.0,14.000000000000002,14960.0
56.27208399772644,35.0,20.0,20.0,14.000000000000002,14960.0
57.31143522262573,33.0,20.0,23.0,15.0,14960.0
58.35250473022461,36.0,23.0,19.0,14.000000000000002,14960.0
59.39387559890747,17.0,24.0,23.0,10.0,15216.0
60.43447279930115,24.0,19.0,18.0,13.0,15216.0
61.47251486778259,26.0,19.0,20.0,14.000000000000002,15216.0
62.51398420333862,28.000000000000004,20.0,20.0,15.0,15216.0
63.55182409286499,30.0,21.0,21.0,16.0,15216.0
64.59096717834473,31.0,19.0,21.0,15.0,15216.0
65.62824177742004,34.0,20.0,22.0,15.0,15216.0
66.66861486434937,31.0,21.0,20.0,15.0,15216.0
67.70966362953186,33.0,20.0,20.0,15.0,15216.0
68.74573874473572,32.0,21.0,20.0,16.0,15216.0
69.78852963447571,34.0,22.0,21.0,17.0,15216.0
70.82856035232544,31.0,20.0,19.0,16.0,15216.0
71.8684253692627,22.0,21.0,15.0,15.0,15216.0
72.9084107875824,24.0,18.0,18.0,13.0,15216.0
73.95070052146912,24.0,19.0,18.0,14.000000000000002,15216.0
74.99152183532715,26.0,18.0,19.0,15.0,15216.0
76.0335042476654,28.999999999999996,20.0,20.0,15.0,15216.0
77.08100581169128,28.999999999999996,18.0,19.0,14.000000000000002,15216.0
78.12233829498291,30.0,19.0,19.0,14.000000000000002,15216.0
79.16265654563904,33.0,20.0,20.0,14.000000000000002,15218.0
80.20659327507019,32.0,20.0,20.0,15.0,15218.0
81.24389410018921,32.0,20.0,21.0,16.0,15218.0
82.28533244132996,33.0,22.0,22.0,13.0,15218.0
83.3231680393219,32.0,22.0,21.0,17.0,15218.0
84.36058688163757,31.0,22.0,22.0,17.0,15218.0
85.4042956829071,33.0,19.0,19.0,14.000000000000002,15218.0
86.44147300720215,34.0,19.0,21.0,14.000000000000002,15218.0
87.47977018356323,33.0,19.0,22.0,16.0,15218.0
88.52116680145264,22.0,19.0,18.0,13.0,15218.0
89.56098079681396,23.0,18.0,18.0,14.000000000000002,15218.0
90.60351800918579,26.0,19.0,19.0,14.000000000000002,15218.0
91.64446687698364,27.0,18.0,20.0,15.0,15218.0
92.68446040153503,31.0,21.0,21.0,16.0,15218.0
93.72597432136536,31.0,22.0,22.0,17.0,15218.0
94.76564764976501,31.0,20.0,20.0,14.000000000000002,15218.0
95.81905317306519,31.0,21.0,20.0,15.0,15218.0
96.8580493927002,33.0,21.0,21.0,15.0,15218.0
97.89873552322388,31.0,21.0,21.0,16.0,15218.0
98.93871450424194,32.0,22.0,21.0,17.0,15218.0
99.97869849205017,34.0,22.0,23.0,14.000000000000002,15218.0
101.06080079078674,36.0,22.0,19.0,15.0,15218.0
102.10181450843811,23.0,18.0,18.0,13.0,15218.0
103.14207243919373,26.0,19.0,19.0,14.000000000000002,15218.0
104.18300223350525,27.0,20.0,20.0,15.0,15218.0
105.22332549095154,30.0,21.0,21.0,15.0,15218.0
106.26066708564758,28.999999999999996,20.0,22.0,16.0,15218.0
107.3012683391571,31.0,22.0,23.0,17.0,15218.0
108.34180951118469,31.0,23.0,24.0,17.0,15218.0
109.38228726387024,32.0,20.0,20.0,15.0,15218.0
110.42161440849304,33.0,21.0,21.0,16.0,15218.0
111.46156573295593,32.0,22.0,22.0,16.0,15218.0
112.49855446815491,35.0,18.0,18.0,15.0,15218.0
113.53601026535034,36.0,18.0,18.0,14.000000000000002,15218.0
114.57635068893433,37.0,23.0,23.0,16.0,15218.0
115.61630940437317,37.0,23.0,23.0,14.000000000000002,15218.0
