Time,GPU1 Load,GPU2 Load,GPU3 Load,GPU4 Load,Total Memory Change
0.038240671157836914,0.0,0.0,0.0,0.0,12.0
1.0798249244689941,0.0,0.0,0.0,0.0,12.0
2.1184771060943604,0.0,0.0,0.0,0.0,12.0
3.157844305038452,0.0,0.0,0.0,0.0,12.0
4.199167490005493,0.0,0.0,0.0,0.0,12.0
5.23804783821106,0.0,0.0,0.0,0.0,12.0
6.277347087860107,0.0,0.0,0.0,0.0,12.0
7.3163416385650635,0.0,0.0,0.0,0.0,12.0
8.353928804397583,0.0,0.0,0.0,0.0,12.0
9.392919301986694,0.0,0.0,0.0,0.0,12.0
10.445099830627441,0.0,0.0,0.0,0.0,12.0
11.485753536224365,1.0,0.0,0.0,0.0,777.0
12.525660753250122,32.0,0.0,0.0,0.0,4289.0
13.566107988357544,32.0,0.0,0.0,0.0,8081.0
14.604735136032104,33.0,0.0,0.0,0.0,12207.0
15.647541522979736,1.0,0.0,0.0,0.0,12305.0
16.68593192100525,81.0,0.0,0.0,0.0,12483.0
17.725648880004883,83.0,0.0,0.0,0.0,12505.0
18.76760506629944,87.0,0.0,0.0,0.0,12541.0
19.808510303497314,89.0,0.0,0.0,0.0,12559.0
20.84585165977478,88.0,0.0,0.0,0.0,12577.0
21.883371591567993,90.0,0.0,0.0,0.0,12597.0
22.957159280776978,93.0,0.0,0.0,0.0,12689.0
23.996989250183105,93.0,0.0,0.0,0.0,12741.0
25.036447048187256,93.0,0.0,0.0,0.0,12857.0
26.075500965118408,93.0,0.0,0.0,0.0,12921.0
27.114254236221313,93.0,0.0,0.0,0.0,13061.0
28.155954599380493,94.0,0.0,0.0,0.0,13137.0
29.19420051574707,94.0,0.0,0.0,0.0,13217.0
30.23172879219055,94.0,0.0,0.0,0.0,13389.0
31.272047519683838,94.0,0.0,0.0,0.0,13481.0
32.312809228897095,94.0,0.0,0.0,0.0,13577.0
33.355361461639404,94.0,0.0,0.0,0.0,13781.0
34.39535093307495,94.0,0.0,0.0,0.0,13889.0
35.43345522880554,95.0,0.0,0.0,0.0,14001.0
36.47119998931885,94.0,0.0,0.0,0.0,14117.0
37.50933313369751,94.0,0.0,0.0,0.0,14237.0
38.55203318595886,95.0,0.0,0.0,0.0,14489.0
39.592270851135254,83.0,0.0,0.0,0.0,14491.0
40.63161015510559,80.0,0.0,0.0,0.0,14491.0
41.67034578323364,84.0,0.0,0.0,0.0,14491.0
42.71078658103943,86.0,0.0,0.0,0.0,14493.0
43.752002000808716,90.0,0.0,0.0,0.0,14493.0
44.790964126586914,91.0,0.0,0.0,0.0,14493.0
45.8287193775177,92.0,0.0,0.0,0.0,14493.0
46.871307373046875,94.0,0.0,0.0,0.0,14493.0
47.91162443161011,93.0,0.0,0.0,0.0,14493.0
48.94900345802307,94.0,0.0,0.0,0.0,14493.0
49.99104022979736,93.0,0.0,0.0,0.0,14493.0
51.0320188999176,93.0,0.0,0.0,0.0,14493.0
52.07210946083069,93.0,0.0,0.0,0.0,14493.0
53.11276698112488,80.0,0.0,0.0,0.0,14493.0
54.15438199043274,80.0,0.0,0.0,0.0,14493.0
