Time,GPU1 Load,GPU2 Load,GPU3 Load,GPU4 Load,Total Memory Change
0.042124271392822266,0.0,0.0,0.0,0.0,12.0
1.106496810913086,0.0,0.0,0.0,0.0,12.0
2.1480562686920166,0.0,0.0,0.0,0.0,12.0
3.2084460258483887,0.0,0.0,0.0,0.0,12.0
4.257737874984741,0.0,0.0,0.0,0.0,12.0
5.296881914138794,0.0,0.0,0.0,0.0,12.0
6.333593368530273,0.0,0.0,0.0,0.0,12.0
7.371286869049072,0.0,0.0,0.0,0.0,12.0
8.409052848815918,0.0,0.0,0.0,0.0,12.0
9.448225498199463,0.0,0.0,0.0,0.0,12.0
10.487880945205688,0.0,0.0,0.0,0.0,12.0
11.527506589889526,0.0,0.0,0.0,0.0,12.0
12.568605661392212,28.999999999999996,0.0,0.0,0.0,2621.0
13.610638618469238,30.0,0.0,0.0,0.0,6307.0
14.667864322662354,33.0,0.0,0.0,0.0,10139.0
15.709866762161255,11.0,0.0,0.0,0.0,12249.0
16.750776767730713,0.0,0.0,0.0,0.0,12309.0
17.790872812271118,99.0,0.0,0.0,0.0,12309.0
18.831549882888794,99.0,0.0,0.0,0.0,12309.0
19.869446277618408,99.0,0.0,0.0,0.0,12311.0
20.908315658569336,99.0,0.0,0.0,0.0,12313.0
21.94721007347107,99.0,0.0,0.0,0.0,12313.0
22.98792338371277,99.0,0.0,0.0,0.0,12315.0
24.028721809387207,99.0,0.0,0.0,0.0,12315.0
25.067017793655396,19.0,0.0,0.0,0.0,12317.0
26.108827114105225,0.0,0.0,0.0,0.0,12.0
27.15438723564148,0.0,0.0,0.0,0.0,12.0
28.19956350326538,0.0,0.0,0.0,0.0,12.0
