Time,GPU1 Load,GPU2 Load,GPU3 Load,GPU4 Load,Total Memory Change
0.04037022590637207,0.0,0.0,0.0,0.0,12.0
1.0828964710235596,0.0,0.0,0.0,0.0,12.0
2.1261484622955322,0.0,0.0,0.0,0.0,12.0
3.1653177738189697,0.0,0.0,0.0,0.0,12.0
4.205650806427002,2.0,2.0,0.0,0.0,789.0
5.2451841831207275,25.0,8.0,0.0,0.0,3175.0
6.285687685012817,0.0,19.0,0.0,0.0,5663.0
7.330248832702637,0.0,21.0,0.0,0.0,8171.0
8.372713565826416,0.0,20.0,0.0,0.0,10723.0
9.416647911071777,0.0,11.0,0.0,0.0,13213.0
10.462769508361816,22.0,0.0,0.0,0.0,15701.0
11.52790117263794,23.0,0.0,0.0,0.0,18273.0
12.571165084838867,0.0,0.0,2.0,0.0,20317.0
13.615342378616333,0.0,0.0,23.0,0.0,22805.0
14.656964302062988,0.0,0.0,21.0,0.0,25293.0
15.702978610992432,0.0,0.0,0.0,0.0,26633.0
16.742974758148193,0.0,11.0,10.0,0.0,26869.0
17.787285566329956,28.999999999999996,33.0,28.000000000000004,0.0,26959.0
18.828701972961426,33.0,36.0,34.0,0.0,27141.0
19.87156367301941,28.000000000000004,36.0,28.000000000000004,0.0,27221.0
20.910038709640503,28.000000000000004,37.0,28.999999999999996,0.0,27281.0
21.952616691589355,31.0,39.0,30.0,0.0,27341.0
22.995288848876953,33.0,38.0,35.0,0.0,27421.0
24.038860082626343,28.999999999999996,33.0,28.999999999999996,0.0,27521.0
25.079978942871094,34.0,37.0,28.999999999999996,0.0,27521.0
26.121558904647827,28.999999999999996,34.0,30.0,0.0,27621.0
27.164663553237915,30.0,34.0,30.0,0.0,27621.0
28.207348346710205,30.0,34.0,30.0,0.0,27861.0
29.250434160232544,30.0,34.0,30.0,0.0,27861.0
30.2896671295166,32.0,37.0,32.0,0.0,27861.0
31.3311984539032,30.0,35.0,31.0,0.0,27861.0
32.37458086013794,31.0,36.0,31.0,0.0,28261.0
33.41524028778076,31.0,36.0,31.0,0.0,28261.0
34.4575731754303,31.0,36.0,31.0,0.0,28261.0
35.497960329055786,30.0,35.0,31.0,0.0,28261.0
36.56088066101074,32.0,37.0,32.0,0.0,28261.0
37.60345005989075,32.0,37.0,32.0,0.0,28261.0
38.647481203079224,31.0,37.0,30.0,0.0,28261.0
39.69011306762695,32.0,37.0,33.0,0.0,28261.0
40.732643842697144,32.0,37.0,33.0,0.0,28261.0
41.781262159347534,28.999999999999996,32.0,32.0,0.0,28993.0
42.82415199279785,33.0,38.0,33.0,0.0,28993.0
43.86563420295715,28.000000000000004,36.0,27.0,0.0,28993.0
44.90639400482178,31.0,31.0,28.999999999999996,0.0,28993.0
45.94654655456543,27.0,34.0,27.0,0.0,28993.0
46.98628520965576,28.000000000000004,37.0,28.000000000000004,0.0,29899.0
48.02653193473816,34.0,38.0,33.0,0.0,29899.0
49.07259202003479,28.999999999999996,32.0,30.0,0.0,29899.0
50.113337993621826,30.0,40.0,33.0,0.0,29899.0
51.15628910064697,32.0,32.0,31.0,0.0,29899.0
52.199451208114624,27.0,35.0,28.999999999999996,0.0,30907.0
53.240347146987915,28.000000000000004,34.0,28.999999999999996,0.0,30907.0
54.283729553222656,14.000000000000002,36.0,21.0,0.0,30907.0
55.328362226486206,12.0,57.99999999999999,0.0,0.0,12.0
56.372435092926025,0.0,0.0,0.0,0.0,12.0
57.417478799819946,0.0,0.0,0.0,0.0,12.0
