Time,GPU1 Load,GPU2 Load,GPU3 Load,GPU4 Load,Total Memory Change
0.041564226150512695,0.0,0.0,0.0,0.0,12.0
1.0876917839050293,0.0,0.0,0.0,0.0,12.0
2.129028081893921,0.0,0.0,0.0,0.0,12.0
3.169905185699463,0.0,0.0,0.0,0.0,12.0
4.212842702865601,0.0,0.0,0.0,0.0,12.0
5.2538697719573975,0.0,0.0,0.0,0.0,12.0
6.293210744857788,0.0,0.0,0.0,0.0,12.0
7.332486152648926,0.0,0.0,0.0,0.0,12.0
8.38682508468628,0.0,0.0,0.0,0.0,12.0
9.426221370697021,0.0,0.0,0.0,0.0,12.0
10.466290950775146,0.0,0.0,0.0,0.0,12.0
11.507587671279907,0.0,0.0,0.0,0.0,12.0
12.549477577209473,27.0,0.0,0.0,0.0,1949.0
13.59346890449524,26.0,0.0,0.0,0.0,5351.0
14.63630747795105,0.0,30.0,0.0,0.0,8838.0
15.680000305175781,0.0,30.0,0.0,0.0,12466.0
16.724946975708008,0.0,3.0,0.0,0.0,12648.0
17.768489122390747,0.0,15.0,0.0,0.0,12652.0
18.811164379119873,37.0,37.0,0.0,0.0,12654.0
19.85253357887268,35.0,36.0,0.0,0.0,12656.0
20.89298105239868,37.0,37.0,0.0,0.0,12658.0
21.93558120727539,37.0,37.0,0.0,0.0,12660.0
22.97834348678589,38.0,37.0,0.0,0.0,12662.0
24.019944429397583,37.0,38.0,0.0,0.0,12666.0
25.060829162597656,38.0,40.0,0.0,0.0,12666.0
26.102476119995117,42.0,67.0,0.0,0.0,12.0
27.14621639251709,0.0,0.0,0.0,0.0,12.0
