Time,GPU1 Load,GPU2 Load,GPU3 Load,GPU4 Load,Total Memory Change
0.039589643478393555,0.0,0.0,0.0,0.0,12.0
1.0779423713684082,0.0,0.0,0.0,0.0,12.0
2.1177361011505127,0.0,0.0,0.0,0.0,12.0
3.1588730812072754,0.0,0.0,0.0,0.0,12.0
4.198811769485474,0.0,0.0,0.0,0.0,12.0
5.239351034164429,0.0,0.0,0.0,0.0,12.0
6.278119087219238,0.0,0.0,0.0,0.0,12.0
7.321227550506592,0.0,0.0,0.0,0.0,12.0
8.360230684280396,14.000000000000002,0.0,0.0,0.0,1169.0
9.400045394897461,32.0,0.0,0.0,0.0,4961.0
10.439624309539795,32.0,0.0,0.0,0.0,8861.0
11.480580568313599,27.0,0.0,0.0,0.0,12207.0
12.521081924438477,9.0,0.0,0.0,0.0,12679.0
13.559774160385132,90.0,0.0,0.0,0.0,12745.0
14.598088264465332,92.0,0.0,0.0,0.0,12783.0
15.637667894363403,93.0,0.0,0.0,0.0,12805.0
16.677972555160522,92.0,0.0,0.0,0.0,12883.0
17.7207088470459,93.0,0.0,0.0,0.0,12945.0
18.7609646320343,93.0,0.0,0.0,0.0,13053.0
19.80074119567871,90.0,0.0,0.0,0.0,13217.0
20.881303787231445,92.0,0.0,0.0,0.0,13493.0
21.920390605926514,88.0,0.0,0.0,0.0,13593.0
22.96042037010193,91.0,0.0,0.0,0.0,13593.0
23.998573780059814,92.0,0.0,0.0,0.0,13593.0
25.041029930114746,91.0,0.0,0.0,0.0,13593.0
26.081461906433105,92.0,0.0,0.0,0.0,13593.0
27.123419761657715,92.0,0.0,0.0,0.0,13593.0
28.16492795944214,93.0,0.0,0.0,0.0,13593.0
29.205822706222534,93.0,0.0,0.0,0.0,13593.0
30.248427152633667,94.0,0.0,0.0,0.0,13593.0
31.288906812667847,93.0,0.0,0.0,0.0,13805.0
32.3275728225708,94.0,0.0,0.0,0.0,14033.0
33.37294054031372,94.0,0.0,0.0,0.0,14277.0
34.41132092475891,86.0,0.0,0.0,0.0,14407.0
35.4527850151062,89.0,0.0,0.0,0.0,14407.0
36.49387502670288,91.0,0.0,0.0,0.0,14407.0
37.53635787963867,91.0,0.0,0.0,0.0,14407.0
38.577531576156616,92.0,0.0,0.0,0.0,14407.0
39.61762809753418,93.0,0.0,0.0,0.0,14407.0
40.656856536865234,93.0,0.0,0.0,0.0,14407.0
41.697694301605225,93.0,0.0,0.0,0.0,14407.0
42.74079132080078,94.0,0.0,0.0,0.0,14407.0
